GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "15003","Honolulu, HI",8,CAEMP25N,700,"44-45","   Retail trade ","Number of jobs",57828,55670,55847,57082,59035,59892,59233,58280,56525,55800,57216,59184,60160,60003,60828,60427,60865,60238,59039,53167,53845,55333
 "15003","Honolulu, HI",8,CAEMP25N,800,"48-49","   Transportation and warehousing ","Number of jobs",22325,20008,20194,21272,24007,25548,25781,22934,20749,20196,20367,21491,22427,23348,24764,27001,29046,30370,33647,27413,30418,33274
 "15003","Honolulu, HI",8,CAEMP25N,900,"51","   Information ","Number of jobs",10955,10550,9716,10172,10154,10218,10262,9712,8756,9458,8331,8238,8652,8422,8639,8696,8933,9021,8491,7223,8121,8806
 "15003","Honolulu, HI",8,CAEMP25N,1000,"52","   Finance and insurance ","Number of jobs",19791,19761,19818,20455,20752,21475,23016,24012,25231,23700,24216,23785,23597,22613,23416,24648,24153,25026,23670,25667,27379,28902
 "15003","Honolulu, HI",8,CAEMP25N,1100,"53","   Real estate and rental and leasing ","Number of jobs",19181,18984,20062,21664,23373,24391,25490,25193,23743,24614,25018,24706,25042,26040,26505,27701,28470,28781,26985,27488,30321,33411
 "15003","Honolulu, HI",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services ","Number of jobs",29175,29782,30616,31853,32400,33340,34744,34968,34426,34265,34178,34363,34889,35155,35926,35542,35279,35991,35220,34021,36426,37415
 "15003","Honolulu, HI",8,CAEMP25N,1300,"55","   Management of companies and enterprises ","Number of jobs",5367,6031,6112,6205,6589,6790,6852,6779,6487,6199,6475,7071,7811,8045,8169,8509,8586,8742,8928,8228,8222,8541
 "15003","Honolulu, HI",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services ","Number of jobs",34150,36530,37950,38354,35137,38325,39974,39716,38168,38422,40227,41458,42990,44852,45695,46156,43559,43666,35175,31524,31508,32920
 "15003","Honolulu, HI",8,CAEMP25N,1500,"61","   Educational services ","Number of jobs",12457,12995,13719,13347,13999,14055,14632,15082,15353,15605,15432,15832,16012,15957,15898,15914,16204,16229,16071,13923,14029,15502
 "15003","Honolulu, HI",8,CAEMP25N,1600,"62","   Health care and social assistance ","Number of jobs",45011,45918,47863,49118,50624,51665,53331,54142,54217,54801,55390,56230,58053,59035,60980,61590,61755,61928,62641,61049,62591,63570
 "15003","Honolulu, HI",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation ","Number of jobs",11601,11760,11577,11804,12148,11692,12274,12025,11439,11544,11777,12559,13010,13297,13248,13588,13800,14251,14871,10506,11360,12914
 "15003","Honolulu, HI",8,CAEMP25N,1800,"72","   Accommodation and food services ","Number of jobs",53263,52683,54104,56046,57720,58719,59846,58687,56989,56528,58122,59748,61935,63467,64168,66650,70000,69976,70940,46519,53555,62672
 "15003","Honolulu, HI",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises) ","Number of jobs",29280,29901,30512,30780,31199,32229,32424,32168,31271,30764,31613,31500,32226,33137,34014,34288,34145,34894,34986,30776,31367,32970
 "15003","Honolulu, HI",8,CAEMP25N,2000,"...","  Government and government enterprises ","Number of jobs",140747,143423,144080,145904,144737,146711,147540,150682,151144,151964,152391,153170,152577,152646,154563,154376,153400,148787,144378,140456,141642,141311
 "15003","Honolulu, HI",8,CAEMP25N,2001,"...","   Federal civilian ","Number of jobs",27407,28634,29170,29041,28847,29296,29151,29492,30598,31825,32048,32074,31107,30381,30391,30494,30683,31077,31572,32293,31993,31915
 "15003","Honolulu, HI",8,CAEMP25N,2002,"...","   Military ","Number of jobs",50375,49904,49712,50705,49950,51300,51454,52970,52592,53162,53981,54361,54252,54058,55006,55100,53752,48905,47619,47653,48523,47314
 "15003","Honolulu, HI",8,CAEMP25N,2010,"...","   State and local ","Number of jobs",62965,64885,65198,66158,65940,66115,66935,68220,67954,66977,66362,66735,67218,68207,69166,68782,68965,68805,65187,60510,61126,62082
 "15003","Honolulu, HI",8,CAEMP25N,2011,"...","    State government ","Number of jobs",51059,53029,53548,54409,54226,54333,54911,55906,55671,54578,54110,54496,54902,55834,56762,56308,56491,56379,52623,48267,48966,50078
 "15003","Honolulu, HI",8,CAEMP25N,2012,"...","    Local government ","Number of jobs",11906,11856,11650,11749,11714,11782,12024,12314,12283,12399,12252,12239,12316,12373,12404,12474,12474,12426,12564,12243,12160,12004
 "15007","Kauai, HI",8,CAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",36731,36909,38311,39759,40960,42132,43647,43049,40465,40425,40866,41551,42960,43474,44462,44954,45945,46772,47700,40652,43463,46590
 "15007","Kauai, HI",8,CAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",27900,28149,29279,30293,31154,31743,32314,31729,29469,29464,29764,30216,31040,31560,32131,32434,33483,34112,35487,28281,30378,32778
 "15007","Kauai, HI",8,CAEMP25N,40,"..."," Proprietors employment ","Number of jobs",8831,8760,9032,9466,9806,10389,11333,11320,10996,10961,11102,11335,11920,11914,12331,12520,12462,12660,12213,12371,13085,13812
 "15007","Kauai, HI",8,CAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",541,518,500,480,475,461,624,589,562,538,513,480,493,492,500,505,505,504,495,498,497,497
 "15007","Kauai, HI",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",8290,8242,8532,8986,9331,9928,10709,10731,10434,10423,10589,10855,11427,11422,11831,12015,11957,12156,11718,11873,12588,13315
